customer_id,order_id,order_date,amount,channel,city
C00170,ORD11189,2025-04-04,147.03,app,Singapore
C00584,ORD13948,2026-05-14,313.03,app,Kuala Lumpur
C00240,ORD11661,2025-01-06,237.34,app,Jakarta
C00721,ORD14891,2026-05-08,288.29,store,Singapore
C00555,ORD13776,2023-07-27,185.99,app,Johor Bahru
C00654,ORD14484,2024-01-22,198.57,app,Bangkok
C00399,ORD12789,2025-11-06,38.94,app,Kuala Lumpur
C00416,ORD12937,2025-07-29,236.9,store,Singapore
C00693,ORD14748,2025-07-11,185.79,app,Bangkok
C00473,ORD13268,2024-10-16,122.7,app,Bangkok
C00555,ORD13762,2025-12-29,143.86,online,Johor Bahru
C00180,ORD11235,2024-11-18,69.76,store,Kuala Lumpur
C00576,ORD13895,2026-02-12,49.69,app,Kuala Lumpur
C00773,ORD15266,2025-10-08,205.35,store,Singapore
C00799,ORD15449,2025-09-10,314.16,store,Jakarta
C00263,ORD11805,2025-10-28,46.9,online,Kuala Lumpur
C00672,ORD14625,2025-01-10,429.74,app,Bangkok
C00563,ORD13841,,150.95,store,Kuala Lumpur
C00503,ORD13484,2025-04-22,142.97,store,Johor Bahru
C00072,ORD10473,2025-11-03,388.59,app,Jakarta
C00004,ORD10024,2025-07-11,81.16,online,Singapore
C00182,ORD11238,2026-02-12,152.18,store,Kuala Lumpur
C00672,ORD14615,2026-04-25,247.37,app,Kuala Lumpur
C00238,ORD11627,2023-07-07,226.51,store,Kuala Lumpur
C00206,ORD11426,2026-01-27,210.56,store,Johor Bahru
C00524,ORD13581,2025-05-27,203.59,app,Jakarta
C00141,ORD10995,2024-10-02,230.19,online,Johor Bahru
C00721,ORD14895,2025-10-25,277.72,app,Johor Bahru
C00165,ORD11126,2025-11-30,92.87,app,Johor Bahru
C00621,ORD14243,2025-01-02,113.21,store,Johor Bahru
C00421,ORD12969,2026-01-13,55.68,store,Johor Bahru
C00061,ORD10402,2025-11-09,268.56,store,Johor Bahru
C00156,ORD11090,2026-01-10,198.76,online,Bangkok
C00409,ORD12864,2026-04-05,137.53,app,Johor Bahru
 c00422 ,ORD12974,2025-08-20,122.78,store,Johor Bahru
C00295,ORD12040,2024-12-21,249.98,app,Bangkok
C00583,ORD13939,2026-01-06,308.32,online,Bangkok
C00212,ORD11455,2025-12-28,68.54,online,Singapore
C00539,ORD13681,2025-05-31,52.59,store,Kuala Lumpur
C00526,ORD13584,2026-05-04,339.44,store,Jakarta
C00069,ORD10445,2026-01-26,80.83,app,Johor Bahru
 c00679 ,ORD14671,2025-12-08,162.93,store,Johor Bahru
C00338,ORD12348,2026-04-09,353.47,online,Kuala Lumpur
C00527,ORD13609,2026-05-14,191.25,store,Kuala Lumpur
C00400,ORD12802,2025-06-13,221.92,store,Jakarta
C00090,ORD10604,2026-03-27,46.78,online,Singapore
C00581,ORD13917,2024-09-13,177.65,online,Bangkok
C00800,ORD15471,2025-06-07,212.45,app,Singapore
C00680,ORD14686,2025-09-23,511.68,online,Johor Bahru
C00622,ORD14262,2024-05-05,122.48,online,Bangkok
C00138,ORD10964,2025-12-04,52.89,app,Jakarta
C00195,ORD11352,2026-05-04,134.35,store,Bangkok
C00231,ORD11571,2025-07-04,48.2,online,Kuala Lumpur
C00237,ORD11605,2026-02-21,152.05,online,Bangkok
C00188,ORD11318,2025-09-28,173.53,app,Singapore
C00305,ORD12152,2026-03-12,98.26,online,Kuala Lumpur
C00519,ORD13548,2026-02-27,74.97,online,Johor Bahru
C00563,ORD13826,2026-02-15,105.49,store,Johor Bahru
C00674,ORD14648,2023-08-12,297.89,online,Kuala Lumpur
C00049,ORD10351,,80.45,app,Bangkok
C00723,ORD14902,2025-11-30,91.67,store,Jakarta
C00365,ORD12492,2023-12-22,299.46,store,Johor Bahru
C00244,ORD11687,2025-11-05,226.89,store,Kuala Lumpur
C00479,ORD13342,2024-05-31,169.74,online,Singapore
C00053,ORD10361,2025-10-24,136.07,online,Jakarta
C00642,ORD14377,2026-01-28,108.78,app,Johor Bahru
C00347,ORD12378,2025-08-30,$38.40,store,Bangkok
C00018,ORD10121,2025-05-12,240.44,store,Bangkok
C00239,ORD11644,2026-03-29,281.51,online,Singapore
C00320,ORD12222,2025-10-11,72.17,online,Jakarta
C00427,ORD13020,2023-06-13,237.31,app,Kuala Lumpur
C00431,ORD13066,2025-06-16,247.83,app,Bangkok
C00116,ORD10815,2025-11-29,266.28,store,Singapore
C00606,ORD14133,2025-08-10,53.38,online,Johor Bahru
C00656,ORD14497,2026-02-17,80.76,store,Johor Bahru
C00233,ORD11589,2026-01-07,171.15,app,Johor Bahru
C00076,ORD10497,2026-01-05,79.63,online,Johor Bahru
C00271,ORD11883,2026-04-12,232.35,app,Singapore
 c00613 ,ORD14158,2026-04-27,267.3,store,Kuala Lumpur
C00562,ORD13811,2025-12-07,178.72,store,Jakarta
C00402,ORD12814,2026-01-26,272.12,online,Bangkok
C00472,ORD13263,2025-07-01,67.53,store,Johor Bahru
C00558,ORD13789,2025-08-20,77.5,app,Singapore
C00195,ORD11359,2025-02-27,255.89,app,Jakarta
C00006,ORD10030,2025-10-27,81.31,app,Singapore
C00087,ORD10567,2026-02-24,117.47,online,Jakarta
C00007,ORD10032,2025-07-29,45.04,online,Jakarta
C00414,ORD12899,2024-12-20,220.35,online,Kuala Lumpur
C00286,ORD11999,2026-05-13,537.17,app,Kuala Lumpur
C00797,ORD15421,2026-01-18,73.37,store,Kuala Lumpur
C00150,ORD11065,2025-08-05,67.0,store,Bangkok
C00602,ORD14113,2025-08-07,244.98,store,Kuala Lumpur
C00420,ORD12966,2026-05-11,245.44,app,Singapore
C00263,ORD11806,2025-08-10,39.11,store,Kuala Lumpur
C00097,ORD10684,2024-09-21,138.22,app,Singapore
C00395,ORD12740,2025-05-04,195.84,app,Bangkok
C00478,ORD13313,2026-04-09,307.62,store,Johor Bahru
C00535,ORD13664,2025-01-20,180.72,online,Kuala Lumpur
C00364,ORD12476,2025-01-17,174.47,store,Johor Bahru
C00372,ORD12584,2025-12-22,104.2,app,Jakarta
C00431,ORD13059,2026-01-17,-233.04,store,Jakarta
C00490,ORD13392,2025-07-09,266.08,app,Kuala Lumpur
C00535,ORD13661,2026-01-21,188.82,store,Kuala Lumpur
C00787,ORD15359,2025-11-17,186.45,online,Jakarta
C00785,ORD15328,2026-01-20,155.43,store,Kuala Lumpur
C00183,ORD11259,2025-10-24,154.17,app,Johor Bahru
C00375,ORD12626,2025-11-20,74.12,app,Singapore
C00584,ORD13964,2025-02-20,201.04,store,Johor Bahru
C00237,ORD11615,2025-12-07,297.7,online,Bangkok
C00250,ORD11727,2025-09-29,205.87,app,Jakarta
C00053,ORD10360,2025-02-26,241.33,store,Singapore
C00026,ORD10169,2025-07-08,97.27,app,Johor Bahru
C00353,ORD12422,2025-07-25,193.37,store,Jakarta
C00516,ORD13537,2025-10-08,25.77,store,Kuala Lumpur
C00625,ORD14290,2025-05-30,70.04,online,Johor Bahru
C00771,ORD15240,2025-08-05,209.71,online,Jakarta
C00501,ORD13471,2025-04-20,97.92,store,Jakarta
C00211,ORD11452,2025-10-16,61.37,app,Jakarta
C00373,ORD12612,2021-06-16,136.91,online,Singapore
C00206,ORD11432,2025-01-02,144.14,app,Johor Bahru
C00393,ORD12722,2025-04-25,249.11,online,Johor Bahru
C00295,ORD12032,2025-07-13,283.12,app,Kuala Lumpur
C00393,ORD12715,2025-08-25,157.26,online,Johor Bahru
C00061,ORD10409,2025-05-05,189.37,online,Kuala Lumpur
C00572,ORD13883,2026-04-10,91.01,store,Jakarta
C00295,ORD12046,2022-09-09,378.97,online,Bangkok
C00654,ORD14483,2024-12-28,295.86,online,Kuala Lumpur
C00140,ORD10972,2025-07-02,202.89,app,Jakarta
C00714,ORD14854,2025-09-27,65.23,online,Kuala Lumpur
C00601,ORD14095,2025-10-05,249.53,online,Johor Bahru
C00100,ORD10696,2024-10-26,101.32,app,Johor Bahru
C00618,ORD14207,2026-04-02,217.1,app,Singapore
C00464,ORD13231,2025-08-17,26.14,online,Jakarta
C00396,ORD12749,2025-10-20,108.96,online,Johor Bahru
C00054,ORD10376,2025-11-09,58.33,online,Johor Bahru
C00106,ORD10751,2024-11-04,81.09,store,Singapore
C00570,ORD13872,2026-04-18,246.72,store,Singapore
C00415,ORD12921,2025-06-23,231.89,online,Jakarta
C00586,ORD13981,2025-07-12,176.15,app,Singapore
C00281,ORD11955,2026-02-13,152.21,online,Jakarta
C00542,ORD13695,2025-06-08,87.03,online,Bangkok
C00266,ORD11857,2024-09-23,$149.41,app,Bangkok
C00329,ORD12293,2022-06-20,145.9,store,Johor Bahru
C00465,ORD13238,2025-03-15,131.58,online,Johor Bahru
C00529,ORD13637,2025-08-23,247.2,store,Johor Bahru
C00455,ORD13178,,42.29,online,Kuala Lumpur
C00232,ORD11584,2024-03-02,120.32,app,Kuala Lumpur
C00395,ORD12748,2023-10-18,140.89,online,Kuala Lumpur
C00475,ORD13298,2025-10-28,157.33,online,Singapore
C00265,ORD11836,2025-12-01,309.29,online,Singapore
C00586,ORD13987,2024-04-12,142.78,online,Singapore
C00130,ORD10907,2026-04-03,324.56,online,Johor Bahru
C00376,ORD12633,2025-03-14,203.01,store,Singapore
C00142,ORD11006,2023-08-22,172.27,online,Bangkok
C00529,ORD13632,2025-08-09,216.69,app,Jakarta
C00518,ORD13543,2025-07-27,53.28,app,Singapore
C00553,ORD13748,2025-11-06,53.87,store,Jakarta
C00130,ORD10921,2024-09-14,115.37,app,Jakarta
C00027,ORD10190,2020-05-17,161.81,online,Johor Bahru
C00727,ORD14925,2025-04-19,61.1,online,Kuala Lumpur
C00410,ORD12869,2025-05-18,51.91,app,Jakarta
C00478,ORD13317,2026-03-04,285.67,app,Kuala Lumpur
C00473,ORD13277,2026-03-12,315.25,online,Johor Bahru
C00124,ORD10863,2024-11-04,36.57,store,Jakarta
C00566,ORD13858,2025-10-17,59.84,store,Bangkok
C00800,ORD15472,2024-09-19,111.87,online,Kuala Lumpur
C00475,ORD13291,2025-08-15,88.73,online,Johor Bahru
C00117,ORD10830,2026-01-30,154.16,online,Johor Bahru
C00760,ORD15166,2025-02-15,35.81,online,Singapore
C00621,ORD14235,2025-10-17,271.22,store,Singapore
C00758,ORD15157,26 Jun 2025,67.42,store,Bangkok
C00529,ORD13635,2025-01-12,304.43,online,Johor Bahru
C00422,ORD12976,2025-09-19,144.22,app,Johor Bahru
C00101,ORD10719,2022-07-27,242.11,online,Jakarta
C00035,ORD10246,2025-07-02,69.67,store,Jakarta
C00029,ORD10202,2025-03-07,83.6,online,Jakarta
C00070,ORD10456,2026-01-23,149.18,store,Johor Bahru
C00688,ORD14720,2025-07-31,$247.92,app,Bangkok
C00182,ORD11249,2025-04-21,232.72,online,Kuala Lumpur
C00018,ORD10117,2025-09-09,246.79,online,Johor Bahru
C00217,ORD11480,2026-04-17,71.8,store,Jakarta
C00031,ORD10219,2021-09-15,244.26,app,Singapore
C00306,ORD12155,2025-07-10,34.53,app,Bangkok
C00584,ORD13957,2025-05-10,323.53,online,Bangkok
C00030,ORD10206,2026-02-15,610.4,store,Jakarta
C00153,ORD11077,2025-05-07,220.42,app,Bangkok
C00739,ORD15055,2025-11-14,227.27,app,Singapore
C00643,ORD14396,2026-05-09,275.41,app,Jakarta
C00101,ORD10708,2025-10-20,288.65,app,Bangkok
C00753,ORD15139,2025-06-26,28.95,online,Bangkok
C00509,ORD13514,2026-05-23,408.95,online,Kuala Lumpur
C00573,ORD13884,2025-09-13,29.17,store,Jakarta
C00310,ORD12182,2026-04-28,418.31,store,Bangkok
C00792,ORD15400,2025-08-23,206.95,app,Jakarta
C00439,ORD13084,2026-01-02,62.66,store,Kuala Lumpur
C00373,ORD12610,02 Feb 2024,325.11,app,Bangkok
C00664,ORD14578,2026-01-09,157.41,app,Singapore
C00207,ORD11438,2025-10-18,92.31,store,Jakarta
C00208,ORD11444,2025-06-25,83.23,app,Kuala Lumpur
C00338,ORD12349,2026-03-05,$502.87,store,Kuala Lumpur
C00376,ORD12632,2025-05-15,105.79,online,Bangkok
C00178,ORD11229,2025-12-23,40.89,app,Kuala Lumpur
C00326,ORD12264,2025-10-06,256.78,store,Bangkok
C00793,ORD15410,2026-01-18,69.26,online,Jakarta
C00528,ORD13629,2023-01-19,108.36,store,Bangkok
C00366,ORD12506,2025-07-28,243.14,app,Jakarta
C00479,ORD13343,2025-06-04,223.44,online,Singapore
C00329,ORD12284,2025-09-02,233.39,app,Kuala Lumpur
C00608,ORD14138,2026-05-23,5.0,online,Kuala Lumpur
C00721,ORD14897,2025-10-10,246.3,store,Johor Bahru
C00396,ORD12756,2025-08-18,237.71,store,Bangkok
C00142,ORD11013,2026-03-26,265.05,online,Singapore
C00701,ORD14788,2026-04-21,700.74,online,Kuala Lumpur
C00443,ORD13120,2025-05-23,108.87,store,Singapore
C00115,ORD10800,2025-09-17,40.47,store,Singapore
C00373,ORD12616,2025-06-09,71.59,store,Singapore
C00788,ORD15377,2025-09-17,187.07,app,Kuala Lumpur
C00369,ORD12552,2026-03-18,145.26,online,Bangkok
C00427,ORD13016,2025-11-13,105.63,store,Kuala Lumpur
C00184,ORD11278,2026-03-08,79.03,online,Kuala Lumpur
C00194,ORD11347,2024-10-27,21.47,store,Johor Bahru
C00267,ORD11866,2025-07-10,31.72,app,Singapore
C00343,ORD12365,2026-03-23,5.0,online,Johor Bahru
C00112,ORD10772,2026-04-25,225.52,online,Johor Bahru
C00672,ORD14624,2025-09-06,274.55,store,Bangkok
C00664,ORD14585,2026-03-02,410.72,app,Kuala Lumpur
 c00195 ,ORD11350,2026-04-05,212.37,online,Bangkok
C00250,ORD11731,2025-08-04,20.15,store,Kuala Lumpur
C00300,ORD12096,2026-03-05,46.5,online,Bangkok
C00252,ORD11756,2023-10-22,151.2,app,Singapore
C00465,ORD13236,2025-04-20,98.04,app,Bangkok
C00128,ORD10902,2024-07-26,199.57,store,Bangkok
C00785,ORD15319,2026-05-08,135.69,online,Singapore
C00743,ORD15085,2025-12-26,124.34,store,Jakarta
C00713,ORD14845,2025-08-15,5.0,online,Johor Bahru
C00629,ORD14318,2025-06-19,60.3,online,Singapore
C00787,ORD15354,2025-12-06,432.82,online,Johor Bahru
C00141,ORD10994,2024-09-10,$153.80,app,Bangkok
C00298,ORD12084,2025-12-08,128.32,store,Kuala Lumpur
C00083,ORD10551,2025-08-04,142.88,online,Kuala Lumpur
,ORD14514,2025-08-03,200.32,store,Johor Bahru
C00303,ORD12116,2022-08-28,205.49,store,Kuala Lumpur
C00243,ORD11682,2025-08-25,39.57,app,Kuala Lumpur
C00008,ORD10045,2022-07-26,157.25,app,Kuala Lumpur
C00766,ORD15216,2024-08-26,131.81,app,Kuala Lumpur
C00376,ORD12637,2025-08-09,202.79,online,Johor Bahru
C00648,ORD14452,2026-01-11,218.44,online,Kuala Lumpur
C00116,ORD10811,2025-08-23,344.91,app,Jakarta
C00490,ORD13389,2025-04-19,385.68,store,Kuala Lumpur
 c00739 ,ORD15052,2025-12-09,316.37,online,Kuala Lumpur
C00112,ORD10794,2025-08-26,233.0,app,Jakarta
C00597,ORD14071,,198.2,online,Johor Bahru
C00623,ORD14275,2025-06-03,23.45,app,Singapore
C00142,ORD11009,2026-03-27,146.76,online,Jakarta
C00414,ORD12894,2025-09-11,40.39,store,Jakarta
C00226,ORD11554,2025-01-28,114.96,app,Kuala Lumpur
C00674,ORD14644,2022-12-07,264.62,app,Singapore
C00503,ORD13496,2023-07-08,184.4,online,Bangkok
C00178,ORD11227,2026-01-18,56.31,store,Bangkok
C00087,ORD10582,2024-07-19,99.7,app,Bangkok
C00548,ORD13725,2024-10-30,50.25,app,Bangkok
 c00763 ,ORD15172,2025-07-23,75.3,store,Bangkok
C00635,ORD14348,2025-07-26,133.17,store,Jakarta
C00534,ORD13653,2025-12-08,5.0,app,Singapore
C00201,ORD11380,2025-10-13,48.18,store,Johor Bahru
C00079,ORD10519,2025-12-19,86.92,app,Jakarta
C00244,ORD11686,2026-02-20,21.09,store,Jakarta
C00228,ORD11562,2025-12-08,76.36,store,Singapore
C00250,ORD11742,2025-09-14,191.5,online,Jakarta
C00008,ORD10033,2025-09-08,79.35,app,Johor Bahru
C00791,ORD15391,2025-06-19,19.97,store,Singapore
C00398,ORD12774,2024-03-17,185.49,app,Bangkok
C00265,ORD11827,2026-02-14,273.54,app,Jakarta
C00085,ORD10560,2026-05-23,400.11,app,Jakarta
C00584,ORD13956,2025-04-09,273.84,store,Singapore
C00280,ORD11950,2025-06-28,28.51,app,Johor Bahru
C00238,ORD11631,2020-01-12,112.93,store,Bangkok
C00142,ORD11004,2025-07-14,204.03,store,Kuala Lumpur
C00242,ORD11681,2025-04-18,194.54,online,Kuala Lumpur
C00340,ORD12357,2025-03-25,90.88,store,Kuala Lumpur
C00412,ORD12875,2025-03-31,166.01,online,Singapore
C00223,ORD11524,2021-04-04,243.1,app,Kuala Lumpur
C00038,ORD10265,2026-03-29,80.43,app,Jakarta
C00027,ORD10185,2025-12-05,249.11,store,Singapore
C00657,ORD14503,2025-08-21,207.26,app,Singapore
C00130,ORD10912,2024-10-20,182.36,store,Jakarta
C00180,ORD11232,2025-05-25,21.52,app,Johor Bahru
C00100,ORD10704,2025-01-14,175.46,store,Bangkok
C00130,ORD10919,2021-07-04,243.32,online,Kuala Lumpur
C00239,ORD11633,2026-03-30,147.82,online,Jakarta
C00393,ORD12714,2025-03-10,175.43,app,Johor Bahru
C00232,ORD11575,2025-12-03,101.34,online,Kuala Lumpur
C00205,ORD11418,2023-08-04,97.25,online,Singapore
C00666,ORD14591,2025-07-24,81.48,online,Bangkok
C00495,ORD13441,2025-10-05,49.45,store,Singapore
C00363,ORD12464,2025-02-15,273.65,store,Bangkok
C00778,ORD15286,2025-10-09,30.25,store,Singapore
C00528,ORD13626,2025-04-14,138.89,store,Kuala Lumpur
C00594,ORD14049,2024-06-01,206.7,store,Bangkok
C00601,ORD14105,2024-11-11,316.01,store,Singapore
C00029,ORD10201,2025-09-21,61.67,app,Bangkok
C00658,ORD14524,2025-05-31,81.46,app,Singapore
C00739,ORD15058,2025-09-19,122.62,store,Jakarta
C00725,ORD14912,2025-04-20,62.27,store,Johor Bahru
C00376,ORD12642,2020-12-26,228.62,app,Johor Bahru
C00583,ORD13938,2026-03-16,296.02,store,Jakarta
C00656,ORD14499,2025-12-03,70.44,online,Bangkok
C00182,ORD11239,2026-02-08,77.9,online,Jakarta
C00265,ORD11835,2023-11-28,170.55,app,Johor Bahru
C00395,ORD12734,2026-03-22,134.93,online,Singapore
C00758,ORD15156,2025-07-01,51.04,app,Kuala Lumpur
C00736,ORD15004,2025-08-02,198.02,app,Jakarta
C00332,ORD12313,2024-05-10,138.74,online,Johor Bahru
C00387,ORD12702,2025-05-08,312.28,online,Jakarta
C00149,ORD11062,2026-02-22,16.21,store,Singapore
C00195,ORD11355,2026-03-08,158.52,online,Bangkok
C00733,ORD14973,2021-06-17,239.52,online,Singapore
C00597,ORD14068,2025-04-01,124.21,store,Kuala Lumpur
C00368,ORD12536,2025-06-29,209.9,app,Bangkok
C00601,ORD14101,2025-10-15,140.5,online,Singapore
C00464,ORD13228,2025-09-10,128.0,store,Bangkok
C00186,ORD11294,2025-12-30,260.02,store,Kuala Lumpur
C00700,ORD14779,2026-01-01,212.95,app,Singapore
C00279,ORD11938,2026-02-22,231.53,app,Bangkok
C00144,ORD11025,2025-05-22,237.68,app,Johor Bahru
C00003,ORD10015,2026-05-05,167.18,online,Jakarta
C00651,ORD14462,2026-01-04,106.27,store,Bangkok
C00285,ORD11983,2025-09-23,128.7,app,Kuala Lumpur
C00083,ORD10548,2026-04-25,169.75,online,Singapore
C00693,ORD14745,2025-07-24,291.92,online,Kuala Lumpur
C00206,ORD11428,2025-09-25,185.05,online,Bangkok
C00511,ORD13524,2026-02-16,189.26,app,Bangkok
C00282,ORD11972,2025-07-10,165.08,online,Jakarta
C00672,ORD14616,2026-04-26,131.6,app,Jakarta
C00125,ORD10884,2023-03-27,212.19,app,Bangkok
C00396,ORD12760,2025-09-06,200.06,online,Bangkok
C00682,ORD14694,2025-11-14,45.2,online,Kuala Lumpur
C00025,ORD10162,2024-09-06,171.56,online,Kuala Lumpur
C00016,ORD10100,2024-11-17,198.92,app,Jakarta
C00018,ORD10113,2026-05-31,313.05,online,Johor Bahru
C00560,ORD13797,2026-01-15,289.45,store,Johor Bahru
C00298,ORD12090,2025-03-27,166.73,app,Bangkok
C00003,ORD10004,2026-04-10,308.93,online,Johor Bahru
C00584,ORD13962,2026-01-08,267.08,app,Kuala Lumpur
C00100,ORD10691,2025-10-07,139.28,store,Bangkok
C00789,ORD15381,2025-07-07,20.14,online,Jakarta
C00555,ORD13771,2025-07-15,79.02,online,Bangkok
C00023,ORD10147,2025-10-09,28.92,store,Kuala Lumpur
C00256,ORD11776,2026-05-12,252.58,app,Bangkok
C00160,ORD11115,2025-07-21,53.32,app,Johor Bahru
C00237,ORD11610,2025-10-07,$159.03,online,Kuala Lumpur
C00196,ORD11364,2026-03-19,$101.09,store,Singapore
C00227,ORD11560,2026-04-04,24.93,online,Singapore
C00593,ORD14034,2026-02-28,75.52,online,Singapore
C00798,ORD15439,2020-09-28,269.2,online,Kuala Lumpur
C00591,ORD14023,2025-05-10,89.79,store,Kuala Lumpur
C00676,ORD14662,2025-06-18,57.16,app,Bangkok
C00707,ORD14826,2025-06-24,368.3,online,Singapore
C00264,ORD11807,2025-12-18,329.78,store,Singapore
C00095,ORD10644,2025-10-18,218.25,app,Johor Bahru
C00095,ORD10649,2020-07-20,197.76,store,Singapore
C00470,ORD13257,2024-04-14,104.02,app,Bangkok
C00398,ORD12773,2023-08-27,290.47,store,Kuala Lumpur
C00602,ORD14117,20 Nov 2023,229.96,app,Johor Bahru
C00294,ORD12027,2023-05-05,79.34,online,Bangkok
C00707,ORD14823,2026-01-07,325.26,app,Singapore
C00659,ORD14541,2025-03-03,160.46,online,Jakarta
C00764,ORD15189,2019-11-09,227.21,app,Kuala Lumpur
C00061,ORD10397,2026-04-18,409.66,app,Bangkok
C00766,ORD15219,2025-01-03,170.21,store,Singapore
C00372,ORD12595,2022-11-14,252.3,online,Singapore
C00473,ORD13264,2026-05-03,278.61,app,Singapore
C00223,ORD11523,2025-09-11,67.62,online,Johor Bahru
C00372,ORD12582,2026-05-11,169.6,app,Bangkok
C00120,ORD10849,2026-05-03,152.48,online,Kuala Lumpur
C00584,ORD13966,2025-04-13,237.56,store,Johor Bahru
C00737,ORD15021,2026-04-22,97.96,store,Jakarta
C00414,ORD12910,2025-01-30,66185.24,store,Bangkok
C00300,ORD12097,2026-03-05,25.89,online,Bangkok
C00159,ORD11114,2025-08-17,44.88,store,Singapore
C00018,ORD10128,2025-03-22,190.54,online,Singapore
C00042,ORD10276,23 May 2026,219.71,store,Johor Bahru
C00642,ORD14384,2025-01-28,150.23,online,Jakarta
C00239,ORD11637,2026-04-12,123.6,store,Johor Bahru
C00667,ORD14597,2026-03-23,244.74,store,Singapore
C00395,ORD12742,2023-04-03,56.23,online,Kuala Lumpur
C00721,ORD14892,2025-10-20,265.27,app,Singapore
C00643,ORD14412,2024-05-04,287.55,online,Johor Bahru
C00316,ORD12198,2025-08-18,57.91,online,Singapore
C00352,ORD12408,2025-10-24,38.01,online,Jakarta
C00769,ORD15226,2025-10-03,59.75,app,Jakarta
C00554,ORD13758,2025-05-22,74.21,store,Johor Bahru
C00003,ORD10012,2025-09-19,272.6,store,Kuala Lumpur
C00447,ORD13147,2026-05-19,399.2,app,Kuala Lumpur
C00473,ORD13265,2026-05-01,279.19,app,Jakarta
C00128,ORD10891,2025-10-31,148.22,online,Jakarta
C00320,ORD12225,2025-07-07,73.22,store,Bangkok
C00729,ORD14949,2026-03-10,79.85,app,Jakarta
C00613,ORD14167,2024-05-28,333.42,app,Bangkok
C00156,ORD11107,2026-02-24,222.66,app,Johor Bahru
C00622,ORD14271,2025-03-16,130.03,online,Jakarta
C00097,ORD10679,2025-08-07,297.97,online,Jakarta
C00740,ORD15077,2024-08-25,266.66,app,Bangkok
C00622,ORD14266,2025-10-10,208.62,app,Kuala Lumpur
C00067,ORD10440,2025-10-25,72.02,app,Bangkok
C00265,ORD11829,2025-12-14,344.81,store,Jakarta
C00333,ORD12322,2025-09-21,$320.66,store,Kuala Lumpur
C00172,ORD11209,27 Jan 2022,224.22,app,Bangkok
C00570,ORD13876,2025-10-08,221.72,store,Kuala Lumpur
C00470,ORD13259,2025-09-03,104.67,online,Jakarta
C00033,ORD10242,2020-11-02,226.46,app,Bangkok
C00295,ORD12042,2026-03-12,182.49,online,Kuala Lumpur
C00373,ORD12604,2025-10-14,5.0,app,Bangkok
C00172,ORD11203,2026-04-06,294.05,app,Johor Bahru
C00418,ORD12953,2025-03-21,292.4,app,Bangkok
C00675,ORD14655,2026-02-10,61.78,app,Johor Bahru
C00110,ORD10770,2024-12-17,79.19,app,Bangkok
C00265,ORD11831,2026-03-09,195.11,online,Singapore
C00316,ORD12200,2025-03-21,56.54,app,Bangkok
C00370,ORD12574,2021-07-05,201.8,store,Singapore
C00603,ORD14120,2026-01-28,51.79,online,Bangkok
C00584,ORD13950,2026-05-14,$316.64,store,Johor Bahru
C00382,ORD12673,2026-04-13,342.74,online,Kuala Lumpur
C00186,ORD11290,2026-03-04,213.41,online,Jakarta
C00363,ORD12459,2025-05-08,140.24,app,Jakarta
C00335,ORD12337,2026-05-28,106.16,store,Singapore
C00130,ORD10913,2026-02-12,171.91,store,Jakarta
C00660,ORD14563,2024-10-28,207.96,app,Bangkok
C00117,ORD10840,2025-11-13,264.07,store,Kuala Lumpur
C00657,ORD14513,2024-06-16,286.46,app,Jakarta
C00298,ORD12085,2025-11-12,348.09,online,Bangkok
C00744,ORD15106,2026-01-01,85.56,store,Kuala Lumpur
C00651,ORD14463,2026-02-03,79.2,online,Johor Bahru
C00016,ORD10095,2026-01-02,287.76,online,Bangkok
C00786,ORD15344,2025-07-03,67.63,online,Kuala Lumpur
C00535,ORD13656,2026-01-07,325.32,store,Jakarta
C00250,ORD11736,2025-09-29,182.02,online,Johor Bahru
C00563,ORD13845,2025-05-18,146.72,app,Bangkok
C00563,ORD13843,2022-03-12,161.3,store,Kuala Lumpur
C00395,ORD12739,2026-03-18,148.55,online,Jakarta
C00755,ORD15152,2025-10-07,267.4,store,Johor Bahru
C00562,ORD13817,2026-01-05,219.36,app,Jakarta
C00008,ORD10049,2021-01-16,240.12,online,Johor Bahru
C00303,ORD12115,2025-12-09,325.59,store,Jakarta
C00387,ORD12703,2025-12-11,223.68,app,Johor Bahru
C00473,ORD13287,2024-04-27,288.99,app,Kuala Lumpur
C00726,ORD14916,2024-10-18,269.05,store,Bangkok
C00267,ORD11865,2025-12-19,5.85,store,Jakarta
C00239,ORD11649,2025-09-30,175.8,store,Bangkok
C00045,ORD10321,2025-10-15,298.53,store,Jakarta
C00156,ORD11088,2026-04-22,308.31,online,Johor Bahru
C00266,ORD11852,2025-12-25,420.5,online,Singapore
C00250,ORD11732,2025-08-30,300.91,online,Kuala Lumpur
C00418,ORD12944,2026-03-19,305.19,app,Singapore
C00100,ORD10695,2025-03-17,106.19,store,Singapore
C00131,ORD10932,2026-03-02,307.36,store,Bangkok
C00408,ORD12850,2026-02-19,231.43,online,Jakarta
C00324,ORD12246,2026-04-13,121.25,online,Bangkok
C00307,ORD12172,2023-08-03,231.84,app,Johor Bahru
C00095,ORD10653,2024-10-29,143.39,store,Jakarta
C00054,ORD10374,2025-11-15,72.67,online,Bangkok
C00553,ORD13750,2025-07-09,50.55,store,Johor Bahru
C00187,ORD11299,2026-02-28,65.85,store,Singapore
C00560,ORD13800,2025-03-17,144.17,online,Jakarta
